Sat Nov  1 05:10:18 2014	110	Encomiast	Without Fear Of Wind Or Vertigo	Winter's End
Sat Nov  1 05:15:32 2014	111	Lunarin	Eclipse	The Chrysalis
Sat Nov  1 05:16:27 2014	111	Philippe Petit & Friends	Severin 24 & Philippe Petit	Reciprocess: +/Vs.
Sat Nov  1 05:20:33 2014	108	Panzer Ag	Introduction Otd	Your World Is Burning
Sat Nov  1 05:21:24 2014	110	Scar Tissue	Crying Response Machine	TMOTD
Sat Nov  1 05:23:48 2014	109	Rennick	Lover	611-07-0681
Sat Nov  1 05:26:59 2014	109	Girls Under Glass	The Return Of Rigor Mortis	Flowers
Sat Nov  1 05:32:56 2014	106	Verne Langdon	Flowers Of Evil	Music For Zombies
Sat Nov  1 05:37:59 2014	108	Des Esseintes	Release	Mondo Macabro (Compilation)
Sat Nov  1 05:43:44 2014	103	Calva Y Nada	Habemus Papam (Remix)	Monologe Eines Baumes
Sat Nov  1 05:48:21 2014	104	Fear Factory	A Therapy For Pain	Demanufacture
Sat Nov  1 05:57:15 2014	107	Radio Free Clear Light	The Gauntlet	The Labyrinth Of Ohgel
Sat Nov  1 06:01:07 2014	108	Razed In Black	Whipped	Sacrificed
Sat Nov  1 06:02:44 2014	108	Bauhaus	The Three Shadows Part 2	The Sky's Gone Out
Sat Nov  1 06:05:55 2014	107	Headscan	Corroded Center Pole	Pattern Recognition
Sat Nov  1 06:07:59 2014	106	Cure	Pornography	Pornography
Sat Nov  1 06:14:25 2014	106	Big Mouse	Captain Mary	The Seed Does Stir
Sat Nov  1 06:18:29 2014	104	Ordo Equilibrio	Sic Transit Gloria Mundi... In Extremis	Karmanik Collection
Sat Nov  1 06:23:41 2014	107	Numb	Trial	Death On The Installment Plan
Sat Nov  1 06:29:50 2014	109	Nurse With Wound	Zero Mix [Ii]	Zero Mix
Sat Nov  1 06:39:34 2014	105	Wire	Feed Me	The Ideal Copy
Sat Nov  1 06:45:25 2014	106	Of Skin And Saliva	Sahul	Sahul
Sat Nov  1 06:49:41 2014	104	Psy 231	Fear To Faith	Arrhythmia
Sat Nov  1 06:52:46 2014	104	Matthew Schultz	Mourning Hijack	Subla Kahn Nine One One
Sat Nov  1 07:01:28 2014	110	Andreas Ammer, Fm Einheit	Canto V	Radio Inferno
Sat Nov  1 07:02:37 2014	112	Combichrist	The Undertaker	Everybody Hates You [disc two]
Sat Nov  1 07:07:17 2014	107	Coph Nia	Hymn To Lucifer (Premix)	All My Dead Friends
Sat Nov  1 07:11:36 2014	106	Beehatch	First Song	Beehatch
Sat Nov  1 07:14:43 2014	111	Controlled Bleeding	Healing Time	Trudge
Sat Nov  1 07:21:00 2014	112	Mynox Layh	Stadium	Respectus
Sat Nov  1 07:25:15 2014	107	Philippe Petit & Friends	Lydia Lunch & Philippe Petit	Reciprocess: +/Vs.
Sat Nov  1 07:30:41 2014	104	Kobi	The Evening Was Unusually Sultry And Heavy	Dronesyndrome
Sat Nov  1 07:37:48 2014	113	Elephant Vs. Bromley	Mary Had A Red Dress	Danse Macabre Sampler II
Sat Nov  1 07:43:22 2014	119	Bleak	Grey Clouds	Beneath The Icy Floe v.4
Sat Nov  1 07:48:26 2014	113	Autumn Cathedral	Cabaret Grey	Asleep Within Waves
Sat Nov  1 07:53:30 2014	111	Sutures Are Bait	Transmitting From The Basement Of Hell	Sutures Are Bait
Sat Nov  1 07:58:17 2014	107	Black Rain	Memory Johnny	Forced Cranial Removal
Sat Nov  1 08:01:17 2014	106	Blok 57	Warm Leatherette	The Official Techno Club Compilation Volume Two
Sat Nov  1 08:06:20 2014	112	Malign	Strapped Down	Shatter And Impale
Sat Nov  1 08:09:35 2014	110	Click Click	Red	I Rage I Melt
Sat Nov  1 08:14:27 2014	109	Scribbletronics	Pendulum	Old Octobers Disinterred
Sat Nov  1 08:24:30 2014	110	Sylvan	Eternity Ends	Posthumous Silence
Sat Nov  1 08:26:32 2014	110	A-Politiq	Black Box	Rivet Head Culture
Sat Nov  1 08:31:07 2014	109	Bauhaus	The Three Shadows Part 1	The Sky's Gone Out
Sat Nov  1 08:35:16 2014	110	Medusa's Spell	Lulling	All My Dead Friends
Sat Nov  1 08:40:10 2014	112	As Lonely As Dave Bowman	Four	Pod
Sat Nov  1 08:45:38 2014	108	Combichrist	Below	Everybody Hates You [disc two]
Sat Nov  1 08:52:51 2014	109	Hrafn	Crawl Into Dread's Labyrinth Act 1	All My Dead Friends
Sat Nov  1 09:02:51 2014	117	Attrition	Still Life?	Dante's Kitchen
Sat Nov  1 09:06:52 2014	109	Numb	Balance Of Terror	Christmeister - Bliss
Sat Nov  1 09:11:17 2014	104	Brighter Death Now	Cadaver	The Slaughterhouse
Sat Nov  1 09:17:57 2014	104	Tool	Viginti Tres	10,000 Days
Sat Nov  1 09:21:58 2014	111	Battery Cage	We Need To Talk	A Young Person's Guide To Heartbreak
Sat Nov  1 09:24:27 2014	109	Razor Noise	The Grand Experiment	Manifest
Sat Nov  1 09:29:23 2014	111	In Slaughter Natives	Christ	In Slaughter Natives
Sat Nov  1 09:34:38 2014	112	Mijael Gutierrez	06_Migraine	Eva's headaches
Sat Nov  1 09:42:19 2014	110	Invader Zim	Doom Song	Music from the Nickelodeon TV Series "Invader Zim"
Sat Nov  1 09:42:33 2014	110	Phragments	The Kin Of Cain	Earth Shall Not Cover Their Blood
Sat Nov  1 09:47:44 2014	106	Negative Trip	Retard	Drug Time
Sat Nov  1 09:49:06 2014	105	Feindflug	Leere Graben	Volk Und Armee ...
Sat Nov  1 09:50:39 2014	105	Big Mouse	Storm	The Seed Does Stir
Sat Nov  1 09:53:16 2014	101	Sleeping Dogs Wake	Threnody	Threnody
Sat Nov  1 10:00:05 2014	99	Communion	Jesus Split The Atom	Ionospheric Intercourse
Sat Nov  1 10:07:06 2014	90	Fleshpulseflesh	No Sanctuary	Ionospheric Intercourse
Sat Nov  1 10:12:28 2014	88	The Truth About Frank	Teddy Hop	Cannibal Work Ethic
Sat Nov  1 10:19:52 2014	89	Ordo Equitum Solis	Vacuum Quaerens	Animi Aegritudo
Sat Nov  1 10:26:19 2014	88	Parsec	Tech Atmos	Biorretro
Sat Nov  1 10:33:32 2014	90	Remyl	Addicts	Melt
Sat Nov  1 10:36:35 2014	90	3d House Of Beef	Brittle	Similar Attack Pattern
Sat Nov  1 10:43:23 2014	89	Attrition	My Eyes	Esoteria
Sat Nov  1 10:47:36 2014	96	Current 93	Only Shadows Of Hooks	Live At Bar Maldoror
Sat Nov  1 11:10:20 2014	79	Truth About Frank	4 (Version 11)	14 Versions of the same EP (Version 11)
Sat Nov  1 11:16:39 2014	81	Coil	Hellraiser Theme	The Unreleased Themes For Hellraiser
Sat Nov  1 11:19:15 2014	80	Ordo Rosarius Equilibrio	Heart The Sound Of A Black Flame Rising	Apocalips
Sat Nov  1 11:22:58 2014	80	Lassigue Bendthaus	Rotation Mecanique	Matter
Sat Nov  1 11:26:45 2014	80	In Slaughter Natives	Angel Meat	Enter Now The World
Sat Nov  1 11:32:04 2014	79	Steve Roach	The Memory	Empetus
Sat Nov  1 11:37:17 2014	85	Doubting Thomas	Excrement	Father Don't Cry
Sat Nov  1 11:43:07 2014	82	Anthony DiBella	Dead Communica	n/a
Sat Nov  1 11:48:19 2014	81	Radio Free Clear Light	The Grinding Wheel	The Labyrinth Of Ohgel
Sat Nov  1 11:52:52 2014	84	Gram Rabbit	Hares Don't Have Tea	Cultivation
Sat Nov  1 11:54:17 2014	85	Battery Cage	Fatal Skull Penetration	A Young Person's Guide To Heartbreak
Sat Nov  1 11:57:46 2014	85	Wumpscut	She's Dead	Music For A Slaughtering Tribe
Sat Nov  1 12:02:48 2014	89	Chainsawtooth	Cltch	uNNatural
Sat Nov  1 12:06:39 2014	91	Matthew Schultz	Subla Kahn	Subla Kahn Nine One One
Sat Nov  1 12:16:20 2014	83	Legendary Pink Dots	Fourth Secret	The Maria Dimension
Sat Nov  1 12:19:07 2014	85	Trauma	Dune	Fractal I
Sat Nov  1 12:23:18 2014	86	Lab Report	Ambient Two With Beat	-Classical -Atmospheres
Sat Nov  1 12:28:59 2014	86	Ordo Equitum Solis	Le Crepuscule De La Vie	Solstitii Temporis Sensvs
Sat Nov  1 12:34:16 2014	88	Yen Pox	Hollow Earth	Blood Music
Sat Nov  1 12:41:08 2014	84	Current 93	St. Peters Keys All Bloody	Dogs Blood Rising
Sat Nov  1 12:43:25 2014	86	Attrition	Behind Innocence, Lies	History
Sat Nov  1 12:49:38 2014	92	Christian Death	The Third Anti Christ	n/a
Sat Nov  1 12:59:27 2014	91	Unto Ashes	Intermezzo	Songs For A Widow
Sat Nov  1 13:00:29 2014	91	Mijael Gutierrez	Ceremony	Ixquic2.1
Sat Nov  1 13:05:35 2014	91	Fair Sex	You Are Simply.Human	Machine Bites
Sat Nov  1 13:05:54 2014	91	Revue Noir	Sunshine Iv	ANTHOLOGY ARCHIVE
Sat Nov  1 13:07:44 2014	89	Raison D'Etre	Sephiroth	Within The Depths Of Silence And Phormations
Sat Nov  1 13:10:54 2014	86	This Morn' Omina	Currents	7 Years Of Famine
Sat Nov  1 13:22:51 2014	88	Psyclon Nine	The Room	Crwn Thy Frnicatr [Evangelium Di Silenti]
Sat Nov  1 13:24:20 2014	90	Numb	Distorted Relations	Language Of Silence
Sat Nov  1 13:30:20 2014	92	Tool	Intension	10,000 Days
Sat Nov  1 13:36:22 2014	95	Collapsar	Reaching Nariai	Collapsar
Sat Nov  1 13:42:33 2014	94	Black Sabbath	Planet Caravan	The Best Of Black Sabbath
Sat Nov  1 13:46:46 2014	90	Velvet Acid Christ	Repulsive	Church of Acid
Sat Nov  1 13:52:59 2014	92	Rejean Paquin	La Mort	n/a
Sat Nov  1 13:58:05 2014	97	Gracious Shades	He Used A Gun	Inoculation Of The Media
Sat Nov  1 13:59:36 2014	97	Ken Elkinson	Blood	Halloween Ambient
Sat Nov  1 14:04:41 2014	99	Coil	Paradisiac	Gold is the Metal with the Broadest Shoulders
Sat Nov  1 14:06:57 2014	97	Calva Y Nada	Einstimmen	El Peste Perverso Lleva Mi Pecunia
Sat Nov  1 14:08:17 2014	97	Negative Trip	Idiom	Drug Time
Sat Nov  1 14:14:58 2014	102	Ordo Equitum Solis	Labyrinth	Solstitii Temporis Sensvs
Sat Nov  1 14:17:44 2014	93	Oblivion Ensemble	R (Embr) Yo U	Seraphim Hallucino
Sat Nov  1 14:19:48 2014	94	Die Form Sadist School	La Fille Aux Yeux Morts	Les Cent Vingt Journees De Sodome
Sat Nov  1 14:27:44 2014	94	Steve Roach	Artifact Ghost (Excerpt)	Projekt 2007.1
Sat Nov  1 14:34:19 2014	92	Drowning Shadows	Encroaching Coldness (Renfield Version)	Dracul Atmosphere
Sat Nov  1 14:37:50 2014	99	Thomas Raniszewski	The Moon in Winter	A Midnight at a Time
Sat Nov  1 14:39:25 2014	98	Lab Report	Song 8	All Your Little Pieces Make Me A Whole
Sat Nov  1 14:43:43 2014	98	Manta Ray	Anada Para Celia	Torres De Electricidad
Sat Nov  1 14:46:25 2014	98	Ordo Rosarius Equilibrio	Lost Forever, In The Blitzkrieg Of Roses	Apocalips
Sat Nov  1 14:50:28 2014	101	Scribbletronics	Ambivalence	Old Octobers Disinterred
Sat Nov  1 14:52:20 2014	100	Will	Epilogue	Pearl of Great Price
Sat Nov  1 14:55:51 2014	100	Ah Cama-Sotz	Damascus Dar Meshq	Dead Cities
Sat Nov  1 15:02:05 2014	103	Lassigue Bendthaus	Transitory	Matter
Sat Nov  1 15:09:38 2014	103	Sky Burial	Of The First Light	Of The First Light
Sat Nov  1 15:15:39 2014	103	Numb	A Dead Place	Death On The Installment Plan
Sat Nov  1 15:21:43 2014	100	Achenar	Liberation	Super Death Explosion Kittens
Sat Nov  1 15:22:26 2014	104	Deutsch Nepal	Angel Impact	Benevolence
Sat Nov  1 15:27:52 2014	105	Beehatch	Edison Medicine	Brood
Sat Nov  1 15:30:33 2014	95	Kristoffer Nystroms Orkester	Bi Ter	n/a
Sat Nov  1 15:37:59 2014	97	STROM.ec	Helvetin Esikartano	Divine Legions Beyond Psyche
Sat Nov  1 15:45:20 2014	95	Forma Tadre	Le Musee Des Appareils	Automate
Sat Nov  1 15:55:11 2014	91	Unjust	Untitled	Makeshift Grey
Sat Nov  1 15:56:21 2014	88	Bedtime For Robots	Guess Who This Is	Flying Machine
Sat Nov  1 15:59:08 2014	89	Attrition	Still Life?	Dante's Kitchen
Sat Nov  1 16:03:09 2014	89	Current 93	Alone Into The Alone	Live At Bar Maldoror
Sat Nov  1 16:22:27 2014	90	Click Click	Bent Massive	Bent Massive
Sat Nov  1 16:23:43 2014	92	Bohern& Der Club Of Gore	Darkstalker	n/a
Sat Nov  1 16:29:19 2014	90	Mittageisen	237 Tage	1981-1986
Sat Nov  1 16:34:51 2014	91	Clock Dva	The Sonology Of Sex	Buried Dreams
Sat Nov  1 16:39:00 2014	91	She Wants Revenge	All Those Moments	This Is Forever
Sat Nov  1 16:41:30 2014	91	Borghesia	Toxido	Escorts And Models
Sat Nov  1 16:44:53 2014	93	Radio Free Clear Light	Chamber Of Withering	The Labyrinth Of Ohgel
Sat Nov  1 16:49:00 2014	88	Unknown Forces	Soundtrack To Death	n/a
Sat Nov  1 16:56:35 2014	88	Malign	Charging The Weapon	Shatter And Impale
Sat Nov  1 17:01:32 2014	82	Vidna Obmana	Awaken In Floating Colours-Composition 4	Passage in Beauty
Sat Nov  1 17:09:00 2014	83	In Strict Confidence	Die Sieben Siegel (Intro)	Collapse
Sat Nov  1 17:12:37 2014	86	Velvet Acid Christ	Serial Killer 101	Neuralblastoma
Sat Nov  1 17:19:04 2014	82	Mijael Gutierrez	The Calling	Ixquic2.1
Sat Nov  1 17:20:20 2014	86	Battery Cage	Music To Slit Your Wrists By	A Young Person's Guide To Heartbreak
Sat Nov  1 17:28:26 2014	86	Numb	Alien Head	n/a
Sat Nov  1 17:35:22 2014	89	Panzer Ag	Drukne I Taarer	This Is My Battlefield
Sat Nov  1 17:42:16 2014	81	Olekranon	Severed	Danaus
Sat Nov  1 17:49:04 2014	90	Camanecroszcope	What Comes Forth From Obscur..	n/a
Sat Nov  1 17:56:25 2014	87	Attrition	Casual Nightmare	Action and Reaction
Sat Nov  1 18:01:41 2014	82	Current 93	The Stair Song	Swastikas For Noddy
Sat Nov  1 18:02:02 2014	82	Second Voice	Transluna	Approaching Luna
Sat Nov  1 18:04:17 2014	81	Deutsch Nepal	Tender Love	Karmanik Collection
Sat Nov  1 18:07:26 2014	84	3d House Of Beef	Society Of Old Crows [Scar Tissue Perception Remix]	Similar Attack Pattern
Sat Nov  1 18:11:06 2014	83	Phragments	The Return	Earth Shall Not Cover Their Blood
Sat Nov  1 18:16:45 2014	79	Tool	Mantra	Lateralus
Sat Nov  1 18:17:50 2014	80	Big Mouse	Loud Hard Cold Silence	The Seed Does Stir
Sat Nov  1 18:19:24 2014	78	Bedtime For Robots	Malleus Malleficarum (Immortal	Malleus Maleficarum
Sat Nov  1 18:22:25 2014	81	Iszoloscope	Winds Of Minas Linea	Coagulating Wreckage
Sat Nov  1 18:29:53 2014	80	Lunarin	Shiver	The Chrysalis
Sat Nov  1 18:31:40 2014	83	Skinny Puppy	Draining Faces	Cleanse Fold and Manipulate
Sat Nov  1 18:36:34 2014	79	Contagious Orgasm	In My Heart	Ant-hology
Sat Nov  1 18:42:12 2014	88	Drev	Life Reprise	Failure
Sat Nov  1 18:43:20 2014	87	Ladytron	Cmyk	Witching Hour
Sat Nov  1 18:45:06 2014	84	Goethes Erben	Die Brut	Die Brut
Sat Nov  1 18:48:52 2014	88	Barry Andrews	Down The Pyramids	Haunted Box of Switches
Sat Nov  1 18:50:38 2014	85	Philippe Petit & Friends	Bela Emerson & Philippe Petit	Reciprocess: +/Vs.
Sat Nov  1 18:53:33 2014	85	Rapoon	Sub-Terran	IN 13 [IndustrialNation 5th Anniversary CD Sampler]
Sat Nov  1 18:57:49 2014	84	Attrition	What Shall I Sing?	All Mine Enemys Whispers
Sat Nov  1 19:04:11 2014	87	Combative Alignment	Part Five	...And Outside Glows The Red Dawn
Sat Nov  1 19:12:59 2014	81	Beehatch	Something Too	Beehatch
Sat Nov  1 19:14:30 2014	81	Coil	Tenderness Of Wolves	Scatology
Sat Nov  1 19:18:56 2014	83	Spk	In The Dying Moments	Zamia Lehmanni: Songs of Byzantine Flowers
Sat Nov  1 19:25:28 2014	88	Numb	Decay Of The Angel	Death On The Installment Plan
Sat Nov  1 19:30:22 2014	85	In Slaughter Natives	Invocation	Sacrosancts Bleed
Sat Nov  1 19:37:36 2014	82	Unto Ashes	Rubine	Burials Foretold
Sat Nov  1 19:39:56 2014	80	Manufactura	Play Dead	We're Set Silently On Fire
Sat Nov  1 19:45:24 2014	84	T.G.V.T.	Final Insult	Ant-hology (Disc 2)
Sat Nov  1 19:49:47 2014	84	Jerry Goldsmith	Safari Park	The Omen
Sat Nov  1 19:52:58 2014	80	Big Mouse	The Freezing	The Seed Does Stir
Sat Nov  1 19:57:40 2014	78	Christian Death	Prayer	Only Theatre of Pain
Sat Nov  1 20:00:20 2014	78	Des Esseintes	Fragments	Mondo Macabro (Compilation)
Sat Nov  1 20:08:50 2014	80	Front 242	Off E N D	n/a
Sat Nov  1 20:10:26 2014	78	STROM.ec	Valis	Divine Legions Beyond Psyche
Sat Nov  1 20:15:30 2014	77	Kobi	Faint Echos Ran Round The Unseen Hall (Part 1)	Dronesyndrome
Sat Nov  1 20:21:06 2014	78	Rennick	Lover	611-07-0681
Sat Nov  1 20:24:19 2014	76	Olekranon	Libertine	Danaus
Sat Nov  1 20:31:48 2014	77	Mortiis	Reisene Til Og Odenmarker	Projekt 2007.1
Sat Nov  1 20:39:41 2014	80	Legendary Pink Dots	Stigmata (Part 4)	Your Children Placate You From Premature Graves
Sat Nov  1 20:46:05 2014	77	Anthony Dibella	Dead Communica	n/a
Sat Nov  1 20:51:06 2014	73	Ordo Equitum Solis	Animi Aegritudo	Animi Aegritudo
Sat Nov  1 20:55:48 2014	75	Division	Breathe	Matthew Schultz
Sat Nov  1 21:01:36 2014	72	Das Ich	Staub	Staub
Sat Nov  1 21:06:48 2014	71	Manufactura Vs. Micronaut	The Death Touch	Manufactura vs. Micronaut
Sat Nov  1 21:13:17 2014	70	Attrition	Dance Or Die Remix	The Hand That Feeds (Compilation)
Sat Nov  1 21:13:58 2014	70	Golgatha	Rite Of Spring	All My Dead Friends
Sat Nov  1 21:18:46 2014	68	Manufactura	Unforgiving Dreams	We're Set Silently On Fire
Sat Nov  1 21:25:05 2014	66	Radio Free Clear Light	The Gauntlet	The Labyrinth Of Ohgel
Sat Nov  1 21:29:05 2014	68	Love Is Colder Than Death	Fiorina	Mental Traveller
Sat Nov  1 21:31:50 2014	70	Agonoize	Under The Cross	999
Sat Nov  1 21:35:14 2014	70	Fields Of The Nephilim	Wail Of Sumer	Elizium
Sat Nov  1 21:41:40 2014	69	Calva Y Nada	Neiiin	Monologe Eines Baumes
Sat Nov  1 21:44:12 2014	69	Die Form Sadist School	The Scavenger	Les Cent Vingt Journees De Sodome
Sat Nov  1 21:50:23 2014	66	Ordo Rosarius Equilibrio	Remember Depravity And The Orgies Of Rome	Cocktails Carnage Crucifixion and Pornography
Sat Nov  1 21:55:04 2014	64	Shark Bait	God Devil Head (Conclusion)	Blowtorch Face-Lift
Sat Nov  1 21:55:42 2014	66	Autumn Cathedral	My Thoughts Fall In A Slow Cascade	Asleep Within Waves
Sat Nov  1 21:59:10 2014	69	Black Rain	Memory Johnny	Forced Cranial Removal
Sat Nov  1 22:02:22 2014	70	The Truth About Frank	Love Is A Cage	Cannibal Work Ethic
Sat Nov  1 22:07:19 2014	68	Transmeta	Whirlwind Weaver	Ionospheric Intercourse
Sat Nov  1 22:13:16 2014	66	Scribbletronics	Sleepers	Old Octobers Disinterred
Sat Nov  1 22:21:16 2014	66	Coil	The First Five Minutes After Death	Horse Rotovator
Sat Nov  1 22:26:26 2014	66	Mindy Misty Vs. Europ Europ	Transport Fluid Factory	Mindy Misty Vs. Europ Europ
Sat Nov  1 22:30:20 2014	64	Throbbing Gristle	Beachy Head	20 Jazz Funk Greats
Sat Nov  1 22:33:47 2014	64	Fear Factory	Natividad	Soul Of A New Machine
Sat Nov  1 22:34:44 2014	64	Bauhaus	Double Dare	1979-1983 Volume One
Sat Nov  1 22:39:36 2014	64	Attrition	Nine Tails, To Follow You Round	Esoteria
Sat Nov  1 22:42:39 2014	62	Brujeria	Brujerizmo	Roadrunner Records Sampler
Sat Nov  1 22:45:43 2014	66	Beehatch	Softly Said	Brood
Sat Nov  1 22:50:44 2014	66	In Slaughter Natives	Intercession	Sacrosancts Bleed
Sat Nov  1 22:55:41 2014	69	Legendary Pink Dots	Count On Me	Your Children Placate You From Premature Graves
Sat Nov  1 22:57:12 2014	69	Battery Cage	Giving Up On It All	A Young Person's Guide To Heartbreak
Sat Nov  1 22:59:33 2014	67	Ordo Equitum Solis	Obsessions	Solstitii Temporis Sensvs
Sat Nov  1 23:04:08 2014	70	Car Crash International	Last Remains	n/a
Sat Nov  1 23:09:30 2014	67	As Lonely As Dave Bowman	Pod Five (Test Flight Excerpt)	Projekt 2007.1
Sat Nov  1 23:15:05 2014	66	Sky Burial	Decomposition Of Shadows	Of The First Light
Sat Nov  1 23:21:14 2014	65	Gebrochene Augen	Wormhole	Prufung
