Tue Apr  1 00:00:06 2014	30	Great Deal Of Noise	Notti (Intro)	13 Convolutions
Tue Apr  1 00:01:35 2014	29	Tool	Cesaro Summability	®nima
Tue Apr  1 00:02:49 2014	28	Darkroom	Fallout 3 Track 02	Fallout 3
Tue Apr  1 00:05:06 2014	30	Rennick	Lover	611-07-0681
Tue Apr  1 00:08:17 2014	32	Das Ich	Des Satans Neue Kleider	Satanische Verse
Tue Apr  1 00:14:03 2014	32	Black Sabbath	Planet Caravan	The Best Of Black Sabbath
Tue Apr  1 00:18:16 2014	31	Verne Langdon	Hypnotique	Music For Zombies
Tue Apr  1 00:23:54 2014	30	Wumpscut	She's Dead	Music For A Slaughtering Tribe
Tue Apr  1 00:28:57 2014	32	Gebrochene Augen	Wormhole	Prufung
Tue Apr  1 00:33:47 2014	34	Annabelle's Garden	In Ein Morgen	Wo Sind Nur Eure Gotter Hin?
Tue Apr  1 00:38:17 2014	34	For Greater Good	Le Jugement Du Roi En Jaune	All My Dead Friends
Tue Apr  1 00:42:38 2014	32	Sky Burial	Decomposition Of Shadows	Of The First Light
Tue Apr  1 00:48:45 2014	32	A-Politiq	Black Box	Rivet Head Culture
Tue Apr  1 00:53:21 2014	35	Front 242	Off E N D	n/a
Tue Apr  1 00:54:56 2014	36	Scribbletronics	Ambivalence	Old Octobers Disinterred
Tue Apr  1 00:56:43 2014	34	Will	Triumph	Word.Flesh.Stone
Tue Apr  1 01:00:19 2014	35	Advent Sleep	No More You	Asleep By Dawn
Tue Apr  1 01:05:14 2014	35	Lab Report	Song 2	All Your Little Pieces Make Me A Whole
Tue Apr  1 01:10:08 2014	36	Velvet Acid Christ	Repulsive	Church of Acid
Tue Apr  1 01:16:17 2014	37	Numb	Christmeister	Christmeister - Bliss
Tue Apr  1 01:21:02 2014	42	Olekranon	Libertine	Danaus
Tue Apr  1 01:28:28 2014	40	Coil	The Hellbound Heart	The Unreleased Themes For Hellraiser
Tue Apr  1 01:30:45 2014	43	Agonoize	Golipe	999
Tue Apr  1 01:31:21 2014	43	Ordo Rosarius Equilibrio	It Was The Day Of Lucifer Rising	Cocktails Carnage Crucifixion and Pornography
Tue Apr  1 01:34:44 2014	38	Attrition	A Few Of My Favourite Things	Jeopardy Maze
Tue Apr  1 01:41:05 2014	38	Combative Alignment	Part Five	...And Outside Glows The Red Dawn
Tue Apr  1 01:50:05 2014	39	Skinny Puppy	Guilty	Brap: Back And Forth Vol. 3
Tue Apr  1 01:53:13 2014	41	In Slaughter Natives	Christ	In Slaughter Natives
Tue Apr  1 01:58:29 2014	44	Elephant Vs. Bromley	Mary Had A Red Dress	Danse Macabre Sampler II
Tue Apr  1 02:04:05 2014	43	Big Mouse	Dawn From Innocence	The Seed Does Stir
Tue Apr  1 02:13:09 2014	43	STROM.ec	Helvetin Esikartano	Divine Legions Beyond Psyche
Tue Apr  1 02:20:10 2014	40	The Truth About Frank	Teddy Hop	Cannibal Work Ethic
Tue Apr  1 02:27:45 2014	39	Unto Ashes	Rubine	Burials Foretold
Tue Apr  1 02:30:00 2014	38	Goethes Erben	Koma	Das Sterben Ist Aesthetisch Bunt
Tue Apr  1 02:36:24 2014	36	Clock Dva	Connection Machine	Buried Dreams
Tue Apr  1 02:42:17 2014	37	Sky Burial	Through Bog And Bull Briar	Of The First Light
Tue Apr  1 02:47:25 2014	35	Beehatch	First Song	Beehatch
Tue Apr  1 02:50:36 2014	35	Andreas Ammer, Fm Einheit	Canto V	Radio Inferno
Tue Apr  1 02:51:39 2014	36	Mynox Layh	Fluctoni	Respectus
Tue Apr  1 02:57:40 2014	37	Camanecroszcope	From The Gulf And Into Existen	n/a
Tue Apr  1 03:04:31 2014	37	Verne Langdon	Flowers Of Evil	Music For Zombies
Tue Apr  1 03:09:25 2014	35	Matthew Schultz	Indian	Subla Kahn Nine One One
Tue Apr  1 03:16:14 2014	35	Fracture	Eleison	Killernet
Tue Apr  1 03:16:30 2014	36	Rome	A La Faveur De La Nuit (Version One)	All My Dead Friends
Tue Apr  1 03:20:05 2014	36	Wire	Feed Me	The Ideal Copy
Tue Apr  1 03:25:49 2014	34	Numb	Distorted Relations	Language Of Silence
Tue Apr  1 03:31:55 2014	34	Ordo Equitum Solis	Labyrinth	Solstitii Temporis Sensvs
Tue Apr  1 03:34:35 2014	33	Forma Tadre	Le Musee Des Appareils	Automate
Tue Apr  1 03:44:24 2014	30	Joy Division	Atmosphere	Substance 1977-1980
Tue Apr  1 03:48:48 2014	30	Synoiz	Shock! Horror!	n/a
Tue Apr  1 03:51:52 2014	31	Radio Free Clear Light	The Grinding Wheel	The Labyrinth Of Ohgel
Tue Apr  1 03:56:29 2014	30	Fear Factory	Natividad	Soul Of A New Machine
Tue Apr  1 03:57:36 2014	30	Oblivion Ensemble	.Open [Ing The Darkness Of This Hole	n/a
Tue Apr  1 03:59:08 2014	31	Test Dept.	Demonomania	A Good Night Out
Tue Apr  1 04:05:58 2014	30	In Slaughter Natives	Sacred Worms	Enter Now The World
Tue Apr  1 04:09:43 2014	31	Jerry Goldsmith	Beheaded	The Omen
Tue Apr  1 04:11:13 2014	31	Mortiis	Reisene Til Og Odenmarker	Projekt 2007.1
Tue Apr  1 04:19:07 2014	33	Ken Elkinson	Blood	Halloween Ambient
Tue Apr  1 04:24:12 2014	32	Mynox Layh	Stadium	Respectus
Tue Apr  1 04:28:29 2014	30	Yen Pox	Hollow Earth	Blood Music
Tue Apr  1 04:35:14 2014	29	Attrition	Vigil	In The Realm Of The Hungry Ghosts
Tue Apr  1 04:38:18 2014	28	Transmeta	Chaos Stirs Gently	Ionospheric Intercourse
Tue Apr  1 04:44:34 2014	30	Communion	Jesus Split The Atom	Ionospheric Intercourse
Tue Apr  1 04:51:35 2014	33	Stromkern	Schau' Mal...	Dammerung Im Traum
Tue Apr  1 04:52:27 2014	31	Bauhaus	The Three Shadows Part 1	The Sky's Gone Out
Tue Apr  1 04:56:41 2014	30	Phragments	Earth Shall Not Cover Their Blood	Earth Shall Not Cover Their Blood
Tue Apr  1 05:04:43 2014	30	Black Tape For A Blue Girl	The Scar Of A Poet	Ashes in the Brittle Air
Tue Apr  1 05:11:42 2014	28	Current 93	Alone Into The Alone	Live At Bar Maldoror
Tue Apr  1 05:30:55 2014	27	In Strict Confidence	Die Sieben Siegel (Intro)	Collapse
Tue Apr  1 05:34:43 2014	28	Brighter Death Now	Consumers	The Slaughterhouse
Tue Apr  1 05:39:18 2014	29	Borghesia	Toxido	Escorts And Models
Tue Apr  1 05:42:33 2014	29	Fields Of The Nephilim	(Dead But Dreaming)	Elizium
Tue Apr  1 05:43:56 2014	31	Ordo Rosarius Equilibrio	Hell Is My Refuge	n/a
Tue Apr  1 05:48:24 2014	31	Encomiast	Without Fear Of Wind Or Vertigo	Winter's End
Tue Apr  1 05:53:36 2014	32	Car Crash International	Last Remains	n/a
Tue Apr  1 05:58:56 2014	29	Negative Trip	Retard	Drug Time
Tue Apr  1 06:00:21 2014	27	Clock Dva	The Sonology Of Sex	Buried Dreams
