Sun Mar  1 05:16:50 2015	51	Ordo Equilibrio	Sic Transit Gloria Mundi... In Extremis	Karmanik Collection
Sun Mar  1 05:21:59 2015	49	Ordo Equitum Solis	Le Crepuscule De La Vie	Solstitii Temporis Sensvs
Sun Mar  1 05:27:17 2015	54	Feindflug	Feuerpause	Volk Und Armee ...
Sun Mar  1 05:28:37 2015	56	Radio Free Clear Light	Chamber Of Withering	The Labyrinth Of Ohgel
Sun Mar  1 05:32:44 2015	57	Attrition	Inside, Outside	Action and Reaction
Sun Mar  1 05:37:55 2015	52	Olekranon	Severed	Danaus
Sun Mar  1 05:44:40 2015	51	Clock Dva	Connection Machine	Buried Dreams
Sun Mar  1 05:50:24 2015	48	Sutures Are Bait	Do Not Play	Sutures Are Bait
Sun Mar  1 05:52:30 2015	47	Beehatch	Something Too	Beehatch
Sun Mar  1 05:54:08 2015	46	Numb	Distorted Relations	Language Of Silence
Sun Mar  1 06:00:22 2015	43	Matthew Schultz	Military	Subla Kahn Nine One One
Sun Mar  1 06:03:40 2015	45	Sky Burial	Freedom As A Last Resort	Of The First Light
Sun Mar  1 06:07:35 2015	42	Panzer Ag	Introduction Otd	Your World Is Burning
Sun Mar  1 06:08:26 2015	43	Love Is Colder Than Death	To Be At The Point Of Death	Oxeia
Sun Mar  1 06:12:09 2015	43	Iszoloscope	Winds Of Minas Linea	Coagulating Wreckage
Sun Mar  1 06:19:36 2015	42	Phragments	The Kin Of Cain	Earth Shall Not Cover Their Blood
Sun Mar  1 06:24:46 2015	43	En Halv Kokt I Folie	F R Zwei Spitzen Pro Tag Ausgeformt	The Totally Out Music Of
Sun Mar  1 06:26:32 2015	42	Bohern& Der Club Of Gore	Darkstalker	n/a
Sun Mar  1 06:32:07 2015	44	Legendary Pink Dots	Cheraderama	The Maria Dimension
Sun Mar  1 06:36:53 2015	42	Malign	Erode	Shatter And Impale
Sun Mar  1 06:41:22 2015	42	Mijael Gutierrez	06_Migraine	Eva's headaches
Sun Mar  1 06:48:57 2015	41	Tool	Die Eier Von Satan	®nima
Sun Mar  1 06:51:16 2015	46	She Wants Revenge	Disconnect	She Wants Revenge
Sun Mar  1 06:53:08 2015	46	In Slaughter Natives	Angel Meat	Enter Now The World
Sun Mar  1 06:58:28 2015	46	Olekranon	Libertine	Danaus
Sun Mar  1 07:06:01 2015	47	Revue Noir	Sunshine Iv	ANTHOLOGY ARCHIVE
Sun Mar  1 07:07:53 2015	45	Verne Langdon	Hypnotique	Music For Zombies
Sun Mar  1 07:13:27 2015	43	Mindy Misty Vs. Europ Europ	Transport Fluid Factory	Mindy Misty Vs. Europ Europ
Sun Mar  1 07:17:14 2015	44	Skinny Puppy	Epilogue	Cleanse Fold and Manipulate
Sun Mar  1 07:18:19 2015	42	STROM.ec	Valis	Divine Legions Beyond Psyche
Sun Mar  1 07:23:29 2015	39	Anthony DiBella	Dead Communica	n/a
Sun Mar  1 07:28:25 2015	43	Scar Tissue	Gravity	TMOTD
Sun Mar  1 07:31:45 2015	41	Drowning Shadows	Encroaching Coldness (Renfield Version)	Dracul Atmosphere
Sun Mar  1 07:35:31 2015	40	Philippe Petit & Friends	Lydia Lunch & Philippe Petit	Reciprocess: +/Vs.
Sun Mar  1 07:40:57 2015	46	Attrition	Dream Nine (Recurring)	Esoteria
Sun Mar  1 07:44:38 2015	42	Gracious Shades	He Used A Gun	Inoculation Of The Media
Sun Mar  1 07:46:17 2015	41	Matthew Schultz	Subla Kahn	Subla Kahn Nine One One
Sun Mar  1 07:56:03 2015	42	Beehatch	Edison Medicine	Brood
Sun Mar  1 07:58:40 2015	45	Panzer Ag	Drukne I Taarer	This Is My Battlefield
Sun Mar  1 08:05:35 2015	44	Radio Free Clear Light	The Gauntlet	The Labyrinth Of Ohgel
Sun Mar  1 08:09:29 2015	44	Mijael Gutierrez	Ceremony	Ixquic2.1
Sun Mar  1 08:14:39 2015	44	Lab Report	Movement 1	Foundspaces
Sun Mar  1 08:24:06 2015	50	Velvet Acid Christ	Repulsive	Church of Acid
Sun Mar  1 08:30:23 2015	40	Transmeta	Whirlwind Weaver	Ionospheric Intercourse
Sun Mar  1 08:36:21 2015	40	Spk	In The Dying Moments	Zamia Lehmanni: Songs of Byzantine Flowers
Sun Mar  1 08:42:50 2015	39	Click Click	Red	I Rage I Melt
Sun Mar  1 08:47:22 2015	37	Wave Workers Foundation	Dissected	In The Whirlpool
Sun Mar  1 08:49:38 2015	37	Archon Satani	Dies Irae Pt. 2	Karmanik Collection
Sun Mar  1 08:56:32 2015	44	Ordo Rosarius Equilibrio	Lost Forever, In The Blitzkrieg Of Roses	Apocalips
Sun Mar  1 09:00:35 2015	41	Skinny Puppy	Love	Bites
Sun Mar  1 09:02:27 2015	39	Cure	Pornography	Pornography
Sun Mar  1 09:08:59 2015	41	Manufactura Vs. Micronaut	The Death Touch	Manufactura vs. Micronaut
Sun Mar  1 09:15:24 2015	37	Camanecroszcope	From The Gulf And Into Existen	n/a
Sun Mar  1 09:22:31 2015	40	Attrition	The Trial	All Mine Enemys Whispers
Sun Mar  1 09:28:41 2015	49	Numb	Decay Of The Angel	Death On The Installment Plan
Sun Mar  1 09:33:24 2015	46	Kristoffer Nystroms Orkester	Bi Ter	n/a
Sun Mar  1 09:40:53 2015	43	Big Mouse	The Deep Hum	The Seed Does Stir
Sun Mar  1 09:47:08 2015	45	Deutsch Nepal	Tender Love	Karmanik Collection
Sun Mar  1 09:50:29 2015	41	Phragments	Earth Shall Not Cover Their Blood	Earth Shall Not Cover Their Blood
Sun Mar  1 09:58:31 2015	38	Beehatch	Du Du Horn	Brood
Sun Mar  1 10:00:56 2015	40	Will	Summoning	Pearl of Great Price
Sun Mar  1 10:04:05 2015	44	Jerry Goldsmith	The Demise of Mrs. Blaylock	The Omen
Sun Mar  1 10:06:41 2015	45	Unto Ashes	Intermezzo	Songs For A Widow
Sun Mar  1 10:07:50 2015	47	Velvet Acid Christ	Hell One	Church of Acid
Sun Mar  1 10:12:20 2015	50	Tool	Mantra	Lateralus
Sun Mar  1 10:13:19 2015	48	Ladytron	Cmyk	Witching Hour
Sun Mar  1 10:14:58 2015	47	Gebrochene Augen	Filament	Prufung
Sun Mar  1 10:20:33 2015	47	Annabelle's Garden	Winter Moon Descends	Wo Sind Nur Eure Gotter Hin?
Sun Mar  1 10:26:59 2015	46	3d House Of Beef	Brittle	Similar Attack Pattern
Sun Mar  1 10:33:44 2015	46	Lab Report	Song 2	All Your Little Pieces Make Me A Whole
Sun Mar  1 10:38:41 2015	46	Unjust	Untitled	Makeshift Grey
Sun Mar  1 10:39:44 2015	46	Headscan	Corroded Center Pole	Pattern Recognition
Sun Mar  1 10:41:50 2015	49	Razor Noise	Noise Part 6	Manifest
Sun Mar  1 10:42:59 2015	47	Fields Of The Nephilim	Psychonaut Lib. Iiii	Psychonaut
Sun Mar  1 10:51:43 2015	47	Brighter Death Now	Bites Everything	Karmanik Collection
Sun Mar  1 10:55:23 2015	47	Sylvan	Eternity Ends	Posthumous Silence
Sun Mar  1 10:57:38 2015	48	The Truth About Frank	Love Is A Cage	Cannibal Work Ethic
Sun Mar  1 11:02:38 2015	45	This Morn' Omina	Currents	7 Years Of Famine
Sun Mar  1 11:14:34 2015	42	Coil	Tainted Love	Scatology
Sun Mar  1 11:20:19 2015	41	Scar Tissue	Crying Response Machine	TMOTD
Sun Mar  1 11:22:47 2015	43	Scribbletronics	Ambivalence	Old Octobers Disinterred
Sun Mar  1 11:24:33 2015	46	Tim	Fog Pit	Zeitblase
Sun Mar  1 11:32:17 2015	46	Will	Crusade	Pearl of Great Price
Sun Mar  1 11:36:18 2015	49	Attrition	The Burial Club	All Mine Enemys Whispers
Sun Mar  1 11:43:37 2015	48	Andreas Ammer, Fm Einheit	Canto Xxvii	Radio Inferno
Sun Mar  1 11:46:20 2015	47	As Lonely As Dave Bowman	Four	Pod
Sun Mar  1 11:51:45 2015	47	Feindflug	Leere Graben	Volk Und Armee ...
Sun Mar  1 11:53:18 2015	47	Yen Pox	Hollow Earth	Blood Music
Sun Mar  1 12:00:05 2015	45	Stone Glass Steel	Circle Of Sound	Ant-hology (Disc 2)
Sun Mar  1 12:04:02 2015	46	Memorandum	Pura Dalem (Temple Of The Dead)	Karmanik Collection
Sun Mar  1 12:07:55 2015	46	Rennick	Lover	611-07-0681
Sun Mar  1 12:11:08 2015	44	Kobi	The Evening Was Unusually Sultry And Heavy	Dronesyndrome
Sun Mar  1 12:18:18 2015	41	Legendary Pink Dots	Count On Me	Your Children Placate You From Premature Graves
Sun Mar  1 12:19:49 2015	39	Gram Rabbit	Hares Don't Have Tea	Cultivation
Sun Mar  1 12:21:15 2015	44	In Slaughter Natives	Intercession	Sacrosancts Bleed
Sun Mar  1 12:26:20 2015	42	Ordo Rosarius Equilibrio	A Golden Dawn For A Judas Kiss	Apocalips
Sun Mar  1 12:30:42 2015	44	Current 93	The Stair Song	Swastikas For Noddy
Sun Mar  1 12:31:01 2015	44	STROM.ec	Helvetin Esikartano	Divine Legions Beyond Psyche
Sun Mar  1 12:38:07 2015	44	Manufactura	Unforgiving Dreams	We're Set Silently On Fire
Sun Mar  1 12:44:33 2015	44	Philippe Petit & Friends	Severin 24 & Philippe Petit	Reciprocess: +/Vs.
Sun Mar  1 12:48:39 2015	38	Ordo Equitum Solis	Angoris Nox	Solstitii Temporis Sensvs
Sun Mar  1 12:58:29 2015	44	Goethes Erben	Die Brut	Die Brut
Sun Mar  1 13:02:18 2015	45	Darkroom	Fallout 3 Track 02	Fallout 3
Sun Mar  1 13:04:33 2015	42	Jerry Goldsmith	The Killer Storm	The Omen
Sun Mar  1 13:07:19 2015	42	Mijael Gutierrez	The Calling	Ixquic2.1
Sun Mar  1 13:08:40 2015	40	Will	Furnace Of Souls	Pearl of Great Price
Sun Mar  1 13:12:37 2015	43	Unto Ashes	Drei Todesarten	Songs For A Widow
Sun Mar  1 13:15:52 2015	43	Attrition	Dance Or Die Remix	The Hand That Feeds (Compilation)
Sun Mar  1 13:16:34 2015	41	Great Deal Of Noise	Notti (Intro)	13 Convolutions
Sun Mar  1 13:18:05 2015	41	Hybryds	I Walk Alone	Ant-hology
Sun Mar  1 13:24:01 2015	39	Phragments	The Return	Earth Shall Not Cover Their Blood
Sun Mar  1 13:29:49 2015	40	Fields Of The Nephilim	Wail Of Sumer	Elizium
Sun Mar  1 13:36:15 2015	44	Legendary Pink Dots	Stigmata (Part 4)	Your Children Placate You From Premature Graves
Sun Mar  1 13:42:33 2015	48	Achenar	Liberation	Super Death Explosion Kittens
Sun Mar  1 13:43:24 2015	48	Soriah	Esqueleto De Chapulin	Ofrendas De Luz A Los Muertos
Sun Mar  1 13:58:06 2015	43	Spk	Maladia Europa (The European Sickness)	Leichenschrei
Sun Mar  1 14:01:44 2015	42	Black Tape For A Blue Girl	The Scar Of A Poet	Ashes in the Brittle Air
Sun Mar  1 14:08:48 2015	46	Scribbletronics	Morphine	Old Octobers Disinterred
Sun Mar  1 14:12:53 2015	50	Wire	Feed Me	The Ideal Copy
Sun Mar  1 14:18:41 2015	48	Psy 231	Fear To Faith	Arrhythmia
Sun Mar  1 14:21:44 2015	50	Des Esseintes	Fragments	Mondo Macabro (Compilation)
Sun Mar  1 14:30:33 2015	55	Girls Under Glass	The Return Of Rigor Mortis	Flowers
Sun Mar  1 14:36:34 2015	51	Matthew Schultz	Mourning Hijack	Subla Kahn Nine One One
Sun Mar  1 14:45:18 2015	51	Current 93	Christus Christus (The Shells Have Cracked)	Dogs Blood Rising
Sun Mar  1 14:48:08 2015	52	Manufactura	Burned Alive	We're Set Silently On Fire
Sun Mar  1 14:51:35 2015	55	Camanecroszcope	Among The Blackest Souls Below	Echoes ov a Beckoning Arcanum
Sun Mar  1 14:58:28 2015	52	Contagious Orgasm	In My Heart	Ant-hology
Sun Mar  1 15:04:38 2015	50	She Silenced Seraphim	Eternal Betrayal	Ionospheric Intercourse
Sun Mar  1 15:09:01 2015	48	Attrition	Still Life?	Dante's Kitchen
Sun Mar  1 15:13:00 2015	50	Collapsar	Reaching Nariai	Collapsar
Sun Mar  1 15:19:47 2015	49	Nurse With Wound	Zero Mix [Ii]	Zero Mix
Sun Mar  1 15:29:04 2015	50	Coil	Hellraiser Theme	The Unreleased Themes For Hellraiser
Sun Mar  1 15:31:37 2015	49	Love Is Colder Than Death	Tired To Death	Teignmouth
Sun Mar  1 15:35:12 2015	49	Ah Cama-Sotz	The Howl Of The Werewolf	Ant-hology
Sun Mar  1 15:41:12 2015	51	Ordo Rosarius Equilibrio	Regression And The Return To Paradise Extinct	Cocktails Carnage Crucifixion and Pornography
Sun Mar  1 15:46:13 2015	47	Prids	..	Love Zero
Sun Mar  1 15:46:52 2015	49	Chainsawtooth	Cltch	uNNatural
Sun Mar  1 15:50:24 2015	49	Yen Pox	Hollow Earth	Blood Music
Sun Mar  1 15:57:10 2015	49	Sigillum S	Fastened Metempsycosis	Cybertantrick Quantum Leaps
Sun Mar  1 15:58:59 2015	47	Ken Elkinson	Blood	Halloween Ambient
Sun Mar  1 16:03:56 2015	42	Drowning Shadows	Encroaching Coldness (Renfield Version)	Dracul Atmosphere
Sun Mar  1 16:08:07 2015	45	Matthew Schultz	Religion	Subla Kahn Nine One One
Sun Mar  1 16:17:10 2015	44	Beehatch	First Song	Beehatch
Sun Mar  1 16:19:48 2015	40	As Lonely As Dave Bowman	Pod Five (Test Flight Excerpt)	Projekt 2007.1
Sun Mar  1 16:25:21 2015	43	Rejean Paquin	La Mort	n/a
Sun Mar  1 16:30:25 2015	44	Sleeping Dogs Wake	Threnody	Threnody
Sun Mar  1 16:37:18 2015	46	Remyl	Addicts	Melt
Sun Mar  1 16:40:35 2015	46	Fields Of The Nephilim	Vet For The Insane	Dawnrazor
Sun Mar  1 16:46:52 2015	42	Psyclon Nine	The Room	Crwn Thy Frnicatr [Evangelium Di Silenti]
Sun Mar  1 16:47:56 2015	44	Attrition	Nine Tails, To Follow You Round	Esoteria
Sun Mar  1 16:51:12 2015	43	In Slaughter Natives	Invocation	Sacrosancts Bleed
Sun Mar  1 16:58:23 2015	42	Deied	Opus Dei (Intro)	keys
Sun Mar  1 17:04:03 2015	45	Autumn Cathedral	My Thoughts Fall In A Slow Cascade	Asleep Within Waves
Sun Mar  1 17:06:59 2015	43	Skinny Puppy	Shoralone	Brap: Back And Forth Vol. 4
Sun Mar  1 17:10:51 2015	46	Die Form Sadist School	La Fille Aux Yeux Morts	Les Cent Vingt Journees De Sodome
Sun Mar  1 17:18:36 2015	48	For Greater Good	Le Jugement Du Roi En Jaune	All My Dead Friends
Sun Mar  1 17:22:49 2015	46	Bedtime For Robots	Guess Who This Is	Flying Machine
Sun Mar  1 17:25:32 2015	44	Radio Free Clear Light	The Grinding Wheel	The Labyrinth Of Ohgel
Sun Mar  1 17:30:41 2015	41	Black Tape For A Blue Girl	Indefinable, Yet	Halo Star
Sun Mar  1 17:33:38 2015	42	Christian Death	The Third Anti Christ	n/a
Sun Mar  1 17:43:06 2015	38	Grendel	Outro	Harsh Generation
Sun Mar  1 17:45:06 2015	38	Ordo Rosarius Equilibrio	It Was The Day Of Lucifer Rising	Cocktails Carnage Crucifixion and Pornography
Sun Mar  1 17:48:28 2015	39	Rapoon	Sub-Terran	IN 13 [IndustrialNation 5th Anniversary CD Sampler]
Sun Mar  1 17:52:52 2015	39	Joy Division	Eternal	Closer
Sun Mar  1 17:58:59 2015	39	Goethes Erben	Koma	Das Sterben Ist Aesthetisch Bunt
Sun Mar  1 18:05:30 2015	39	Ah Cama-Sotz	Enuma Elish	Dead Cities
Sun Mar  1 18:11:11 2015	38	Legendary Pink Dots	Disturbance	Canta Mientras Puedas
Sun Mar  1 18:16:41 2015	38	Combichrist	Below	Everybody Hates You [disc two]
Sun Mar  1 18:23:33 2015	39	Attrition	Predicament	3 Arms & A Dead Cert
Sun Mar  1 18:28:55 2015	42	Numb	Alien Head	n/a
Sun Mar  1 18:35:58 2015	45	Current 93	Only Shadows Of Hooks	Live At Bar Maldoror
Sun Mar  1 18:58:31 2015	41	Elephant Vs. Bromley	Mary Had A Red Dress	Danse Macabre Sampler II
Sun Mar  1 19:04:07 2015	41	Beehatch	Softly Said	Brood
Sun Mar  1 19:09:04 2015	40	Fear Factory	A Therapy For Pain	Demanufacture
Sun Mar  1 19:18:05 2015	39	Andreas Ammer, Fm Einheit	Canto V	Radio Inferno
Sun Mar  1 19:19:04 2015	39	Sky Burial	Decomposition Of Shadows	Of The First Light
Sun Mar  1 19:25:04 2015	43	Unto Ashes	Rubine	Burials Foretold
Sun Mar  1 19:27:21 2015	45	Olekranon	Severed	Danaus
Sun Mar  1 19:34:08 2015	41	Wumpscut	Womb (Miserable Days Mixx)	Born Again
Sun Mar  1 19:38:49 2015	38	Jerry Goldsmith	Ave Satani	The Omen
Sun Mar  1 19:41:12 2015	38	In Slaughter Natives	Clean Cathedral Of Deliverance	Karmanik Collection
Sun Mar  1 19:48:36 2015	38	Invader Zim	In The Beginning	Music from the Nickelodeon TV Series "Invader Zim"
Sun Mar  1 19:50:25 2015	41	Drowning Shadows	Lost Between Worlds (Ordin V1)	Dracul Atmosphere
Sun Mar  1 19:53:41 2015	43	She Silenced Seraphim	My Life For You	Ionospheric Intercourse
Sun Mar  1 19:58:12 2015	41	Love Is Colder Than Death	Fiorina	Mental Traveller
Sun Mar  1 20:00:58 2015	40	Anthony Dibella	Dead Communica	n/a
Sun Mar  1 20:05:59 2015	38	Shark Bait	God Devil Head	Blowtorch Face-Lift
Sun Mar  1 20:07:39 2015	40	Clock Dva	Buried Dreams	Buried Dreams
Sun Mar  1 20:11:34 2015	40	Attrition	Dreamsleep	History
Sun Mar  1 20:15:09 2015	39	Bauhaus	Hollow Hills	1979-1983 Volume Two
Sun Mar  1 20:19:39 2015	41	Drev	Life Reprise	Failure
Sun Mar  1 20:20:44 2015	41	Combative Alignment	Part One	...And Outside Glows The Red Dawn
Sun Mar  1 20:28:08 2015	39	Raison D'etre	Of Dying Relics	Karmanik Collection
Sun Mar  1 20:32:41 2015	40	Tool	Intension	10,000 Days
Sun Mar  1 20:38:45 2015	40	Recliner	Nose Dive	Rivet Head Culture
Sun Mar  1 20:41:34 2015	37	Das Ich	Staub	Staub
Sun Mar  1 20:46:41 2015	36	Ordo Equitum Solis	Vacuum Quaerens	Animi Aegritudo
Sun Mar  1 20:52:50 2015	38	Lassigue Bendthaus	Rotation Mecanique	Matter
Sun Mar  1 20:56:44 2015	39	Agonoize	Under The Cross	999
Sun Mar  1 21:00:06 2015	38	Numb	Revenant	Death On The Installment Plan
Sun Mar  1 21:04:50 2015	40	In Slaughter Natives	Death, Just Only Death.	In Slaughter Natives
Sun Mar  1 21:10:09 2015	44	Annabelle's Garden	In Ein Morgen	Wo Sind Nur Eure Gotter Hin?
Sun Mar  1 21:14:25 2015	44	Autumn Cathedral	Cabaret Grey	Asleep Within Waves
Sun Mar  1 21:19:27 2015	42	Brighter Death Now	Cadaver	The Slaughterhouse
Sun Mar  1 21:26:12 2015	43	Advent Sleep	No More You	Asleep By Dawn
Sun Mar  1 21:31:16 2015	40	Wumpscut	She's Dead	Music For A Slaughtering Tribe
Sun Mar  1 21:36:19 2015	40	Skelectory	White Drift	n/a
Sun Mar  1 21:40:07 2015	37	Matthew Schultz	Horns	Subla Kahn Nine One One
Sun Mar  1 21:49:20 2015	31	Lab Report	Ambient Two With Beat	-Classical -Atmospheres
Sun Mar  1 21:54:58 2015	34	Calva Y Nada	Einstimmen	El Peste Perverso Lleva Mi Pecunia
Sun Mar  1 21:56:20 2015	38	Christian Death	This Is Heresy (Edit)	Gothic Rock
Sun Mar  1 21:59:22 2015	39	Click Click	Bent Massive	Bent Massive
Sun Mar  1 22:00:42 2015	36	Abandoned Toys	Where Red Shadows Slumber	The Witch's Garden
Sun Mar  1 22:03:42 2015	38	Leaetherstrip	The Nature Of God	Fit For Flogging
Sun Mar  1 22:05:19 2015	37	STROM.ec	Valis	Divine Legions Beyond Psyche
Sun Mar  1 22:10:32 2015	36	Mentallo & The Fixer	Intro	Algorythum
Sun Mar  1 22:14:49 2015	35	Radio Free Clear Light	Chamber Of Withering	The Labyrinth Of Ohgel
Sun Mar  1 22:18:58 2015	36	Thomas Raniszewski	The Moon In Winter	A Midnight at a Time
Sun Mar  1 22:20:43 2015	34	Battery Cage	This Life Sucks, I'm Leaving	A Young Person's Guide To Heartbreak
Sun Mar  1 22:22:06 2015	36	Agonoize	Slave To Lust	999
Sun Mar  1 22:24:06 2015	37	Attrition	At The Fiftieth Gate	Esoteria
Sun Mar  1 22:26:20 2015	39	Fair Sex	Woe	Machine Bites
Sun Mar  1 22:27:05 2015	39	Regan	Hallowed Ground	n/a
Sun Mar  1 22:30:20 2015	40	Scribbletronics	The Ghost Book	Old Octobers Disinterred
Sun Mar  1 22:32:12 2015	40	Goethes Erben	Krieg	Die Brut
Sun Mar  1 22:37:33 2015	40	Olekranon	Libertine	Danaus
Sun Mar  1 22:45:07 2015	41	Oblivion Ensemble	D Is So [Lve	n/a
Sun Mar  1 22:47:14 2015	39	Phragments	The Return	Earth Shall Not Cover Their Blood
Sun Mar  1 22:52:51 2015	38	Steve Brand	Song For The Moon	Awakensong
Sun Mar  1 23:01:29 2015	39	Gebrochene Augen	Wormhole	Prufung
Sun Mar  1 23:06:19 2015	38	Big Mouse	Emergence	The Seed Does Stir
Sun Mar  1 23:12:32 2015	37	She Wants Revenge	Disconnect	She Wants Revenge
